OrganizationIdentifier	OrganizationFormalName	ActivityIdentifier	ActivityTypeCode	ActivityMediaName	ActivityMediaSubdivisionName	ActivityStartDate	ActivityStartTime/Time	ActivityStartTime/TimeZoneCode	ActivityEndDate	ActivityEndTime/Time	ActivityEndTime/TimeZoneCode	ActivityRelativeDepthName	ActivityDepthHeightMeasure/MeasureValue	ActivityDepthHeightMeasure/MeasureUnitCode	ActivityDepthAltitudeReferencePointText	ActivityTopDepthHeightMeasure/MeasureValue	ActivityTopDepthHeightMeasure/MeasureUnitCode	ActivityBottomDepthHeightMeasure/MeasureValue	ActivityBottomDepthHeightMeasure/MeasureUnitCode	ProjectIdentifier	ActivityConductingOrganizationText	MonitoringLocationIdentifier	ActivityCommentText	SampleAquifer	HydrologicCondition	HydrologicEvent	ActivityLocation/LatitudeMeasure	ActivityLocation/LongitudeMeasure	ActivityLocation/SourceMapScaleNumeric	ActivityLocation/HorizontalAccuracyMeasure/MeasureValue	ActivityLocation/HorizontalAccuracyMeasure/MeasureUnitCode	ActivityLocation/HorizontalCollectionMethodName	ActivityLocation/HorizontalCoordinateReferenceSystemDatumName	AssemblageSampledName	CollectionDuration/MeasureValue	CollectionDuration/MeasureUnitCode	SamplingComponentName	SamplingComponentPlaceInSeriesNumeric	ReachLengthMeasure/MeasureValue	ReachLengthMeasure/MeasureUnitCode	ReachWidthMeasure/MeasureValue	ReachWidthMeasure/MeasureUnitCode	PassCount	NetTypeName	NetSurfaceAreaMeasure/MeasureValue	NetSurfaceAreaMeasure/MeasureUnitCode	NetMeshSizeMeasure/MeasureValue	NetMeshSizeMeasure/MeasureUnitCode	BoatSpeedMeasure/MeasureValue	BoatSpeedMeasure/MeasureUnitCode	CurrentSpeedMeasure/MeasureValue	CurrentSpeedMeasure/MeasureUnitCode	ToxicityTestType	SampleCollectionMethod/MethodIdentifier	SampleCollectionMethod/MethodIdentifierContext	SampleCollectionMethod/MethodName	SampleCollectionMethod/MethodQualifierTypeName	SampleCollectionMethod/MethodDescriptionText	SampleCollectionEquipmentName	SampleCollectionMethod/SampleCollectionEquipmentCommentText	SamplePreparationMethod/MethodIdentifier	SamplePreparationMethod/MethodIdentifierContext	SamplePreparationMethod/MethodName	SamplePreparationMethod/MethodQualifierTypeName	SamplePreparationMethod/MethodDescriptionText	SampleContainerTypeName	SampleContainerColorName	ChemicalPreservativeUsedName	ThermalPreservativeUsedName	SampleTransportStorageDescription	BinaryObjectFileName	BinaryObjectFileTypeCode	ActivityFileUrl	ActivityMetricUrl	ActivityGroupUrl	ProviderName
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OUB160922:SR:WB:	Sample-Routine	Water		2016-09-22	08:50:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OUB					20.7944800000	-156.5814200000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OUB161215:FM:PS:DO:	Field Msr/Obs	Water		2016-12-15	09:05:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OUB					20.7944800000	-156.5814200000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PPU170125:FM:PS:TS:	Field Msr/Obs	Water		2017-01-25	09:45:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-PPU					20.8592330000	-156.6694420000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLH161116:FM:PS:PH:	Field Msr/Obs	Water		2016-11-16	08:45:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-PLH					20.8648500000	-156.6737400000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPP161215:FM:WB:	Field Msr/Obs	Water		2016-12-15	09:30:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPP					20.7927470000	-156.5673260000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OCO161215:FM:PS:DO:	Field Msr/Obs	Water		2016-12-15	08:25:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OCO					20.8098600000	-156.6136900000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RKS160712:FM:PS:PH:	Field Msr/Obs	Water		2016-07-12	07:49:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RKS					20.9493310000	-156.6911240000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPP161020:FM:WB:	Field Msr/Obs	Water		2016-10-20	09:10:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPP					20.7927470000	-156.5673260000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OUB170105:FM:PS:DO:	Field Msr/Obs	Water		2017-01-05	07:40:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OUB					20.7944800000	-156.5814200000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RCB161115:FM:PS:TS:	Field Msr/Obs	Water		2016-11-15	08:49:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RCB					20.9103470000	-156.6893820000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RPO161018:FM:PS:PH:	Field Msr/Obs	Water		2016-10-18	07:39:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RPO					20.9670830000	-156.6813900000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OSF161116:FM:PS:PH:	Field Msr/Obs	Water		2016-11-16	10:15:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OSF					20.8091600000	-156.6228900000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RWA161129:SR:WB:	Sample-Routine	Water		2016-11-29	08:59:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RWA					20.9044760000	-156.6859310000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OMM160908:FM:WB:	Field Msr/Obs	Water		2016-09-08	08:00:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OMM					20.8091500000	-156.6066100000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PFF161214:FM:PS:TS:	Field Msr/Obs	Water		2016-12-14	08:16:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-PFF					20.8673200000	-156.6760500000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PFF161130:FM:PS:TS:	Field Msr/Obs	Water		2016-11-30	08:24:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-PFF					20.8673200000	-156.6760500000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OSF161005:FM:WB:	Field Msr/Obs	Water		2016-10-05	10:23:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OSF					20.8091600000	-156.6228900000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OUB160630:FM:WB:	Field Msr/Obs	Water		2016-06-30	08:31:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OUB					20.7944800000	-156.5814200000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RWA160906:FM:WB:	Field Msr/Obs	Water		2016-09-06	08:54:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RWA					20.9044760000	-156.6859310000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OUB170309:FM:WB:	Field Msr/Obs	Water		2017-03-09	08:15:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OUB					20.7944800000	-156.5814200000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RCB160628:FM:PS:TS:	Field Msr/Obs	Water		2016-06-28	08:46:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RCB					20.9103470000	-156.6893820000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OSF160907:FM:WB:	Field Msr/Obs	Water		2016-09-07	09:39:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OSF					20.8091600000	-156.6228900000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OSF160615:FM:WB:	Field Msr/Obs	Water		2016-06-15	10:42:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OSF					20.8091600000	-156.6228900000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OUB160714:FM:WB:	Field Msr/Obs	Water		2016-07-14	09:00:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OUB					20.7944800000	-156.5814200000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RWA170328:FM:WB:	Field Msr/Obs	Water		2017-03-28	09:21:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RWA					20.9044760000	-156.6859310000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OUB161006:FM:WB:	Field Msr/Obs	Water		2016-10-06	08:35:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OUB					20.7944800000	-156.5814200000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RCB160906:FM:PS:DO:	Field Msr/Obs	Water		2016-09-06	08:31:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RCB					20.9103470000	-156.6893820000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RKS160614:FM:PS:TS:	Field Msr/Obs	Water		2016-06-14	08:37:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RKS					20.9493310000	-156.6911240000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RAB161129:FM:PS:PH:	Field Msr/Obs	Water		2016-11-29	08:22:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RAB					20.9366690000	-156.6927800000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OUB161020:FM:PS:TS:	Field Msr/Obs	Water		2016-10-20	08:23:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OUB					20.7944800000	-156.5814200000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OSF161102:FM:WB:	Field Msr/Obs	Water		2016-11-02	10:46:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OSF					20.8091600000	-156.6228900000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPP161020:FM:PS:DO:	Field Msr/Obs	Water		2016-10-20	09:10:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPP					20.7927470000	-156.5673260000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RCB161101:FM:PS:PH:	Field Msr/Obs	Water		2016-11-01	08:36:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RCB					20.9103470000	-156.6893820000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RKS170307:FM:WB:	Field Msr/Obs	Water		2017-03-07	08:25:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RKS					20.9493310000	-156.6911240000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPM170330:FM:PS:PH:	Field Msr/Obs	Water		2017-03-30	07:20:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPM					20.8084440000	-156.6196970000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OMM160908:SR:WB:	Sample-Routine	Water		2016-09-08	08:00:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OMM					20.8091500000	-156.6066100000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RAB161018:FM:PS:TS:	Field Msr/Obs	Water		2016-10-18	08:22:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RAB					20.9366690000	-156.6927800000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OCO160728:SR:WB:	Sample-Routine	Water		2016-07-28	07:55:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OCO					20.8098600000	-156.6136900000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RAB160809:SR:WB:	Sample-Routine	Water		2016-08-09	08:11:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RAB					20.9366690000	-156.6927800000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PFF161130:FM:PS:DO:	Field Msr/Obs	Water		2016-11-30	08:24:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-PFF					20.8673200000	-156.6760500000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OUB160714:SR:WB:	Sample-Routine	Water		2016-07-14	09:00:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OUB					20.7944800000	-156.5814200000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RAB160809:FM:PS:TS:	Field Msr/Obs	Water		2016-08-09	08:11:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RAB					20.9366690000	-156.6927800000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPB161201:FM:PS:DO:	Field Msr/Obs	Water		2016-12-01	08:40:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPB					20.7938090000	-156.5752110000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLT161214:FM:PS:PH:	Field Msr/Obs	Water		2016-12-14	09:18:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-PLT					20.8635600000	-156.6729700000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RKS161213:FM:WB:	Field Msr/Obs	Water		2016-12-13	08:03:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RKS					20.9493310000	-156.6911240000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPM160811:FM:PS:DO:	Field Msr/Obs	Water		2016-08-11	07:35:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPM					20.8084440000	-156.6196970000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OLP170104:FM:WB:	Field Msr/Obs	Water		2017-01-04	09:58:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OLP					20.8423600000	-156.6530350000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLH161116:FM:WB:	Field Msr/Obs	Water		2016-11-16	08:45:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-PLH					20.8648500000	-156.6737400000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPB160714:FM:PS:PH:	Field Msr/Obs	Water		2016-07-14	09:25:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPB					20.7938090000	-156.5752110000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RKS160809:FM:PS:PH:	Field Msr/Obs	Water		2016-08-09	07:45:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RKS					20.9493310000	-156.6911240000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RAB161101:FM:PS:PH:	Field Msr/Obs	Water		2016-11-01	08:18:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RAB					20.9366690000	-156.6927800000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OUB160728:FM:PS:TS:	Field Msr/Obs	Water		2016-07-28	08:40:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OUB					20.7944800000	-156.5814200000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OMM170126:SR:WB:	Sample-Routine	Water		2017-01-26	08:12:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OMM					20.8091500000	-156.6066100000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RWA161018:FM:PS:DO:	Field Msr/Obs	Water		2016-10-18	08:57:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RWA					20.9044760000	-156.6859310000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OMM160825:SR:WB:	Sample-Routine	Water		2016-08-25	08:00:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OMM					20.8091500000	-156.6066100000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPB160922:FM:WB:	Field Msr/Obs	Water		2016-09-22	09:07:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPB					20.7938090000	-156.5752110000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OUB160811:FM:PS:PH:	Field Msr/Obs	Water		2016-08-11	08:50:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OUB					20.7944800000	-156.5814200000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RWA160628:FM:PS:DO:	Field Msr/Obs	Water		2016-06-28	09:06:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RWA					20.9044760000	-156.6859310000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLH160727:FM:PS:DO:	Field Msr/Obs	Water		2016-07-27	08:05:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-PLH					20.8648500000	-156.6737400000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OSF160615:SR:WB:	Sample-Routine	Water		2016-06-15	10:42:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OSF					20.8091600000	-156.6228900000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPP161020:FM:PS:PH:	Field Msr/Obs	Water		2016-10-20	09:10:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPP					20.7927470000	-156.5673260000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPM170217:FM:PS:TS:	Field Msr/Obs	Water		2017-02-17	07:12:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPM					20.8084440000	-156.6196970000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPB161020:FM:PS:TS:	Field Msr/Obs	Water		2016-10-20	08:57:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPB					20.7938090000	-156.5752110000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPP170309:FM:WB:	Field Msr/Obs	Water		2017-03-09	08:45:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPP					20.7927470000	-156.5673260000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLT170215:FM:WB:	Field Msr/Obs	Water		2017-02-15	09:03:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-PLT					20.8635600000	-156.6729700000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OSF170104:FM:PS:PH:	Field Msr/Obs	Water		2017-01-04	10:24:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OSF					20.8091600000	-156.6228900000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RCB161213:FM:PS:DO:	Field Msr/Obs	Water		2016-12-13	08:46:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RCB					20.9103470000	-156.6893820000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OSF170215:FM:WB:	Field Msr/Obs	Water		2017-02-15	10:11:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OSF					20.8091600000	-156.6228900000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OLP170104:SR:WB:	Sample-Routine	Water		2017-01-04	09:58:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OLP					20.8423600000	-156.6530350000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPB170309:FM:PS:PH:	Field Msr/Obs	Water		2017-03-09	08:30:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPB					20.7938090000	-156.5752110000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RWA161129:FM:PS:DO:	Field Msr/Obs	Water		2016-11-29	08:59:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RWA					20.9044760000	-156.6859310000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RCB160920:FM:WB:	Field Msr/Obs	Water		2016-09-20	08:10:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RCB					20.9103470000	-156.6893820000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPM160922:FM:PS:TS:	Field Msr/Obs	Water		2016-09-22	07:15:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPM					20.8084440000	-156.6196970000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLT161130:FM:WB:	Field Msr/Obs	Water		2016-11-30	09:12:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-PLT					20.8635600000	-156.6729700000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PFF160921:FM:WB:	Field Msr/Obs	Water		2016-09-21	07:22:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-PFF					20.8673200000	-156.6760500000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPB170126:SR:WB:	Sample-Routine	Water		2017-01-26	08:55:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPB					20.7938090000	-156.5752110000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLH160907:FM:PS:DO:	Field Msr/Obs	Water		2016-09-07	08:46:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-PLH					20.8648500000	-156.6737400000																															Probe/Sensor	HACH LDO101																STORET
